07	55782851	57724245
07	55782882	57692202
07	55801493	57714954
07	57683232	58901776
07	57709453	58412499
07	57716834	58775268
07	57736518	58152279
07	57800124	61308327
07	57800124	61308327
07	57800124	61308327
07	57813909	58409795
07	57821927	58423229
07	58123756	59529121
07	58160919	59527730
07	58363680	58895137
07	58480000	61100000
07	58507805	59554217
07	58684345	59149792
07	58787996	59544652
07	58850000	61098149
07	58858415	59547856
07	58866126	59546987
07	58884005	59546414
07	58890121	59546219
07	58954614	59544153
07	58956891	59527324
07	59050000	61098149
07	59050000	61098149
07	59100515	59540617
07	59200000	61098149
07	59252522	59415955
07	59257250	61520522
07	59299401	59535766
07	59313469	59536089
07	59318526	61466532
07	59369311	59541275
07	59369311	59541275
07	59411225	59527708
07	59482862	59544169
07	59527178	59530654
07	59527178	59530654
07	59528426	61227449
07	59529297	59532773
07	59529707	59533182
07	59529707	59533182
07	59530115	59533591
07	59530650	59534126
07	59530650	59534126
07	59530650	59534126
07	59531861	61538775
07	59532373	59535848
07	59532884	59539609
07	59533245	61194122
07	59533968	59537444
07	59533968	59537444
07	59533968	59537444
07	59533968	59537444
07	59533968	59537444
07	59540301	59550613
07	59541977	61443045
07	59542158	59552927
07	59542355	59549769
07	59551731	61527847
07	59553534	61880495
07	59554149	61141251
07	59554845	61124012
07	59554845	61124012
07	59555540	61106772
07	59555540	61106772
07	61174595	61610181
07	61186047	61860502
07	61208504	61729096
07	61296757	62011565
07	61413838	61894485
07	61806978	65460255
07	61910344	63327593
07	61971712	64586189
07	62056310	63903657
07	62075142	62161340
07	62075142	62161340
07	62075142	62161340
07	62110413	63178356
07	62251233	64417344
08	1896920	3249436
08	5070472	57519538
08	6037710	6533374
08	6037716	6533429
08	8198323	56470074
08	53884235	56649242
08	56660910	58901165
08	56697504	59292212
08	57490102	57508475
09	396095	2369542
09	1235434	2644633
09	2110000	2210286
09	2110015	2210294
09	2110017	2210295
09	2110020	2210297
09	2110022	2210298
09	2110024	2210299
09	2110028	2210301
09	2110030	2210302
09	2378085	2788079
09	3081469	3358112
09	5121127	8157597
09	5233254	5507194
09	5233258	5507213
09	5233260	5507222
09	5233261	5507227
09	5233263	5507236
09	5233266	5507250
09	5270218	8138133
09	8157530	8157633
09	8157572	47755439
09	45451222	47753233
09	48015059	48223206
09	50485160	52315831
09	50633456	52598530
09	50718886	51490320
09	51844540	52079569
09	51845427	56983864
09	52500363	57941639
09	52719464	55273795
09	52872251	53122304
09	53838641	59193962
09	53838641	59193962
09	53838641	59193962
09	53838641	59193962
09	53864003	57979606
09	53891036	57860484
09	54218678	57958850
09	54697728	57997570
09	55057966	57915392
09	55353960	57947320
09	55625467	57924294
09	55668348	56265567
09	56186991	57963139
09	56568827	56776460
09	56643753	57916549
09	56779950	57194940
09	56941893	57917210
09	56942211	57292395
09	57025621	57108674
09	57091740	57916828
09	57151967	58010305
09	57251733	57293293
09	57251733	57293293
09	57251733	57293293
09	57278359	57297926
09	57278359	57297926
09	57292539	57929942
09	57303035	57536560
09	57327486	57634721
09	57327486	57634721
09	57327486	57634721
09	57327486	57634721
09	57327486	57634721
09	57327486	57634721
09	57327486	57634721
09	57441509	57986367
09	57474075	57954737
09	57489318	59398238
09	57497672	57777093
09	57498502	57777777
09	57498502	57777777
09	57498502	57777777
09	57498502	57777777
09	57498502	57777777
09	57498502	57777777
09	57498502	57777777
09	57498502	57777777
09	57589609	57852937
09	57605941	57866409
09	57605971	57866434
09	57605971	57866434
09	57650529	57899639
09	57722044	57874117
09	57732191	57902814
09	57775368	57916277
09	57900599	57968816
09	57903966	59398238
09	57908288	59398238
09	57910496	57920351
09	57918177	58684613
09	57919119	57928974
09	57938250	57975981
09	57938294	57948149
09	57951888	57961743
09	57965000	57974855
09	57965000	57974855
09	57965000	57974855
09	58013103	58711162
09	58013103	58711162
09	58013103	58711162
09	59192467	59398238
09	60000000	60000000
09	60000000	60000000
10	1518275	8359099
10	5270000	7590000
10	5270000	8600000
10	5270000	52240000
10	5270000	52520000
10	5813066	50273259
10	6049853	46078458
10	7356520	9741996
10	7649482	11172964
10	7686253	10509489
10	8044545	51747348
10	8640125	45554247
10	9185221	52571741
10	10627652	13583029
10	50276643	50526633
10	52112522	56441485
10	52619425	56427175
10	52648924	56417593
10	52963428	56323082
10	53415467	53742139
10	53547068	56414894
10	54127905	56896731
10	56548575	60429301
10	58818244	60429267
10	58838623	60429280
